"consent","attention_1","attention_2","self_wash_hands","self_avoid_gatherings","self_isolate","self_share_post","other_wash_hands","other_avoid_gatherings","other_isolate","other_cancel_holiday","person_trustworthiness","person_moral","covid_threat","covid_self_die","covid_other_die","covid_self_responsible","covid_other_responsible","covid_control","covid_home_unpleasant","covid_sought_information","covid_cases_local","covid_cases_personal","forced_choice_message","OUS1","OUS2","OUS3","OUS4","OUS5","OUS6","OUS7","OUS8","OUS9","mood_now","gender","age","ethnicity","health_condition","english_native","marital_status","children","living_situation","Q67_4_TEXT","local_state","education","employment","employer_home_support","income","perceived_class","interest_politics","economic_conservatism","social_conservatism","political_party","Q222_4_TEXT","social_media_hours","social_media_minutes","belief_god","religiosity","general_comments","source_condition","message_condition","gender_binary","gender_binary_numeric","race","education_numeric","overall_conservatism","impartial_beneficence","instrumental_harm","comp1_passed","comp2_passed","comp_passed"
1,2,3,7,7,3,1,4,6,2,7,3,6,7,1,2,7,3,4,2,5,"Yes","No","Deontological",1,1,1,5,2,3,1,1,4,2,"Male",49,"Black","No",1,2,"3 Children","Partners/Family","","Florida","PostGrad or Professional degree","Full-Time","Unsure",8,6,2,4,2,"Independent","",2,0,10,3,"","Citizen","Utilitarian","Male",NA,"Black",5,3,2,2.25,"Passed","Passed","Passed"
1,4,NA,5,6,4,4,5,5,4,4,6,6,6,3,3,3,4,4,3,5,"Not Sure","No","Deontological",3,2,7,3,3,3,4,4,4,3,"Male",34,"Asian","Not Sure",1,1,"No Children","Partners/Family","","California","4 Year Degree","Full-Time","No",8,6,2,5,4,"Independent","",1,30,2,1,"","Leader","Non-Moral","Male",NA,"Asian",4,4.5,3.6,3.75,"Passed","Passed","Passed"
1,2,1,4,6,6,7,7,7,7,7,4,7,6,2,5,5,7,7,4,7,"Yes","No","Deontological",5,3,7,4,5,2,5,2,1,5,"Female",33,"Asian","Not Sure",2,2,"No Children","Partners/Family","","florida","PostGrad or Professional degree","Student",NA,5,3,2,4,4,"Democrat","",2,30,5,4,"","Citizen","Deontological","Female",NA,"Asian",5,4,4.8,2.5,"Passed","Passed","Passed"
1,2,NA,5,4,4,1,4,4,3,4,4,4,4,1,1,4,3,1,3,4,"No","No","Deontological",3,3,4,3,2,2,3,2,2,3,"Male",53,"White","No",1,2,"2 Children","Partners/Family","","Florida","4 Year Degree","Part-Time","No",3,4,2,5,5,"Republican","",0,0,10,5,"","Citizen","Non-Moral","Male",NA,"White",4,5,3,2.25,"Passed","Passed","Passed"
1,4,2,7,7,7,2,7,7,7,6,7,7,7,2,7,7,4,4,2,7,"Yes","No","Deontological",3,2,5,5,1,2,1,5,3,5,"Female",54,"White","Not Sure",1,1,"No Children","Alone","","MD","4 Year Degree","Unemployed",NA,6,4,3,6,1,"Democrat","",0,30,1,1,"","Leader","Virtue","Female",NA,"White",4,3.5,3.2,2.75,"Passed","Passed","Passed"
1,2,2,7,6,7,4,6,4,3,2,5,6,6,1,3,5,6,7,1,2,"Yes","Yes","Utilitarian",2,1,5,4,4,4,4,4,3,4,"Male",19,"White","No",1,1,"No Children","Partners/Family","","Nevada","Some college","Student",NA,2,6,1,3,2,"Democrat","",3,0,3,1,"","Citizen","Virtue","Male",NA,"White",2,2.5,3.2,3.75,"Passed","Passed","Passed"
1,4,1,5,6,2,2,5,3,2,3,5,5,6,2,3,5,3,5,1,5,"Yes","No","Utilitarian",3,4,5,3,5,3,6,5,5,3,"Male",31,"Asian","Not Sure",2,1,"No Children","Partners/Family","","California","PostGrad or Professional degree","Full-Time","No",10,6,2,5,3,"Democrat","",2,30,4,2,"","Leader","Deontological","Male",NA,"Asian",5,4,4,4.75,"Passed","Passed","Passed"
1,2,1,6,1,1,1,4,3,2,4,4,4,3,1,1,4,2,3,6,5,"No","No","Utilitarian",1,1,1,3,1,2,1,1,4,4,"Female",58,"White","No",1,2,"3 Children","Partners/Family","","Indiana","4 Year Degree","Unemployed",NA,6,8,2,6,6,"Republican","",0,20,10,6,"No comments, but Thanks~+~for asking!","Citizen","Deontological","Female",NA,"White",4,6,1.4,2,"Passed","Passed","Passed"
1,4,NA,7,6,6,4,4,4,4,2,5,5,6,1,1,6,3,2,4,7,"Yes","No","Utilitarian",5,4,3,7,5,1,1,5,1,4,"Female",46,"White","No",1,2,"2 Children","Partners/Family","","Pennsylvania","4 Year Degree","Unemployed",NA,9,5,2,4,3,"Independent","",1,30,8,4,"While I acknowledge the threat from COVID-19 and the seriousness of the situation, I worry that the doom and gloom output from the media and the inundation of news might do more harm than good. If people have a high level of stress, it weakens their immune system. The constant focus on this outbreak with no focus on recovery rates is going to beat people down. The government wants everyone to stay home but then touts food delivery instead of going to the supermarket.What happens when there is no one to go to work? We need good news stories too to bolster this constant barrage of sadness.","Leader","Non-Moral","Female",NA,"White",4,3.5,4.8,2,"Passed","Passed","Passed"
1,4,2,7,7,5,3,4,5,5,7,6,5,6,2,2,7,5,7,5,7,"No","No","Deontological",3,3,7,3,3,3,5,5,2,4,"Female",45,"White","No",1,2,"2 Children","Partners/Family","","PA","4 Year Degree","Part-Time","Yes",6,5,3,7,4,"Republican","",1,0,10,6,"","Leader","Virtue","Female",NA,"White",4,5.5,3.8,3.75,"Passed","Passed","Passed"
1,4,NA,7,6,7,1,7,4,4,4,4,4,4,2,4,7,7,5,1,3,"Yes","No","Utilitarian",1,1,7,2,4,1,1,1,1,3,"Male",31,"Hispanic","No",1,1,"No Children","Partners/Family","","New York","4 Year Degree","Full-Time","Yes",6,8,1,4,4,"None","",1,0,10,1,"","Leader","Non-Moral","Male",NA,"Unspecified",4,4,3,1,"Passed","Passed","Passed"
1,4,3,7,6,6,7,4,5,6,4,4,5,6,2,4,6,6,5,4,7,"Yes","No","Utilitarian",4,5,5,5,6,5,2,3,4,2,"Other",25,"White","No",1,1,"No Children","Alone","","North Carolina","4 Year Degree","Full-Time","No",3,5,3,1,1,"Independent","",8,0,7,4,"","Leader","Utilitarian",NA,NA,"White",4,1,5,3.5,"Passed","Passed","Passed"
1,4,3,6,6,5,1,4,3,2,4,6,7,7,3,7,7,6,4,3,7,"No","No","Utilitarian",5,5,5,3,5,3,5,2,2,3,"Female",27,"White","No",1,1,"No Children","Partners/Family","","Pennsylvania","4 Year Degree","Part-Time","No",4,6,2,1,1,"Democrat","",3,0,2,1,"I'm freaking out about COVID-19. I feel like I'm not doing enough to convince my parents to participate in social distancing. I hope work lets us all stay home soon.","Leader","Utilitarian","Female",NA,"White",4,1,4.6,3,"Passed","Passed","Passed"
1,4,NA,7,7,5,4,4,4,5,7,6,4,6,2,3,5,6,3,7,7,"Yes","No","Deontological",5,4,7,6,6,4,6,2,5,4,"Male",29,"White","No",1,1,"No Children","Partners/Family","","California","PostGrad or Professional degree","Full-Time","Yes",6,3,3,1,2,"Democrat","",2,0,1,1,"","Leader","Non-Moral","Male",NA,"White",5,1.5,5.6,4.25,"Passed","Passed","Passed"
1,4,NA,7,6,4,4,4,3,2,3,6,5,5,3,2,4,5,4,1,6,"No","No","Virtue",1,2,5,2,1,4,2,7,5,3,"Male",53,"White","Not Sure",1,2,"1 Child","Partners/Family","","Texas","Some college","Full-Time","No",7,5,3,4,5,"Independent","",0,30,10,5,"","Leader","Non-Moral","Male",NA,"White",2,4.5,2.2,4.5,"Passed","Passed","Passed"
1,4,NA,6,2,2,2,5,2,2,6,5,5,4,1,1,7,3,4,1,4,"Yes","No","Deontological",2,5,6,5,2,5,5,5,5,2,"Female",56,"White","No",1,2,"1 Child","Partners/Family","","Florida","PostGrad or Professional degree","Full-Time","Yes",10,8,2,7,7,"Republican","",0,30,10,6,"","Leader","Non-Moral","Female",NA,"White",5,7,4,5,"Passed","Passed","Passed"
1,4,2,7,4,3,5,4,4,4,5,6,6,7,2,4,7,3,5,3,7,"Yes","No","Deontological",3,2,5,6,4,4,4,4,5,3,"Male",67,"Other","No",1,2,"4+ Children","Partners/Family","","CA","4 Year Degree","Full-Time","Yes",10,4,3,5,2,"Independent","",1,30,7,4,"","Leader","Virtue","Male",NA,"Unspecified",4,3.5,4,4.25,"Passed","Passed","Passed"
1,4,1,5,7,7,4,4,4,4,4,4,6,7,1,5,7,7,6,4,7,"Yes","No","Deontological",5,5,5,5,3,5,6,6,5,3,"Female",53,"White","Not Sure",1,2,"1 Child","Partners/Family","","california","PostGrad or Professional degree","Unemployed",NA,6,3,3,6,4,"Republican","",0,30,2,1,"","Leader","Deontological","Female",NA,"White",5,5,4.6,5.5,"Passed","Passed","Passed"
1,2,NA,7,4,1,4,4,4,1,4,4,4,3,1,1,4,2,4,1,7,"No","No","Deontological",1,2,2,1,2,3,5,3,5,3,"Male",25,"White","Yes",1,1,"No Children","Partners/Family","","Ohio","4 Year Degree","Part-Time","Unsure",2,7,3,2,4,"Democrat","",1,0,2,4,"No real major questions or concerns. Thank you for the opportunity to share my views. ","Citizen","Non-Moral","Male",NA,"White",4,3,1.6,4,"Passed","Passed","Passed"
1,4,3,3,1,1,1,4,4,2,5,6,6,5,1,2,4,3,3,7,5,"No","No","Deontological",2,4,3,1,1,1,5,5,5,4,"Female",29,"White","No",1,1,"No Children","Housemates","","Rhode Island","2 year Degree","Full-Time","No",4,7,1,2,2,"Democrat","",3,30,1,1,"","Leader","Utilitarian","Female",NA,"White",3,2,2.2,4,"Passed","Passed","Passed"
1,4,NA,7,2,2,2,6,3,3,3,6,6,6,1,1,6,3,5,6,4,"Not Sure","No","Virtue",5,4,7,4,4,1,1,1,1,3,"Male",64,"White","Not Sure",1,2,"2 Children","Partners/Family","","Indiana","Some college","Unemployed",NA,5,8,2,4,4,"Other","will pick best camidate",0,0,10,5,"","Leader","Non-Moral","Male",NA,"White",2,4,4.8,1,"Passed","Passed","Passed"
1,2,1,7,7,6,2,7,5,3,6,6,7,6,2,2,7,4,6,2,7,"No","No","Utilitarian",4,1,3,3,4,1,1,2,4,4,"Male",52,"White","Not Sure",1,4,"No Children","Alone","","Ohio","High School","Unemployed",NA,4,8,2,3,5,"Democrat","",0.5,0,10,6,"","Citizen","Deontological","Male",NA,"White",1,4,3,2,"Passed","Passed","Passed"
1,2,NA,6,4,2,1,2,1,1,4,5,6,4,1,2,4,4,2,6,4,"No","No","Deontological",1,2,2,4,5,3,2,2,2,2,"Female",31,"White","Yes",1,2,"No Children","Partners/Family","","Vermont","4 Year Degree","Unemployed",NA,1,7,2,1,1,"Democrat","",1,30,1,1,"","Citizen","Non-Moral","Female",NA,"White",4,1,2.8,2.25,"Passed","Passed","Passed"
1,4,3,6,4,4,1,4,3,2,5,2,4,4,1,1,4,4,4,2,1,"No","No","Virtue",1,1,1,1,1,4,1,1,4,4,"Female",43,"White","No",1,2,"2 Children","Partners/Family","","Florida","4 Year Degree","Part-Time","Yes",8,5,2,4,2,"Independent","",0,15,1,1,"","Leader","Utilitarian","Female",NA,"White",4,3,1,2.5,"Passed","Passed","Passed"
1,2,3,5,7,7,2,4,4,4,4,4,5,7,2,6,7,7,5,2,7,"Yes","No","Virtue",7,5,7,6,7,5,5,2,5,3,"Female",33,"White","No",1,2,"No Children","Partners/Family","","IL","PostGrad or Professional degree","Full-Time","Yes",7,4,3,1,1,"Democrat","",1,30,1,1,"","Citizen","Utilitarian","Female",NA,"White",5,1,6.4,4.25,"Passed","Passed","Passed"
1,2,NA,6,4,4,1,4,4,4,5,4,4,5,1,1,2,3,4,7,5,"Yes","No","Utilitarian",2,2,5,2,2,2,4,2,2,3,"Male",23,"Hispanic","No",1,1,"No Children","Partners/Family","","NY","PostGrad or Professional degree","Full-Time","Yes",7,7,2,4,4,"Independent","",1,5,2,2,"","Citizen","Non-Moral","Male",NA,"Unspecified",5,4,2.6,2.5,"Passed","Passed","Passed"
1,2,2,7,7,6,6,6,4,3,5,6,7,6,3,3,5,3,4,2,6,"Not Sure","No","Deontological",3,4,6,3,4,3,4,4,3,3,"Female",40,"White","No",1,2,"3 Children","Partners/Family","","FL","Some college","Unemployed",NA,3,8,3,5,4,"Republican","",1,30,10,5,"","Citizen","Virtue","Female",NA,"White",2,4.5,4,3.5,"Passed","Passed","Passed"
1,4,2,7,7,7,1,4,4,4,1,4,4,7,1,1,4,7,7,1,7,"Not Sure","No","Utilitarian",4,4,5,4,4,1,1,1,1,4,"Female",60,"White","No",1,4,"1 Child","Partners/Family","","AR","Some college","Unemployed",NA,1,2,3,4,4,"Democrat","",2,0,9,7,"","Leader","Virtue","Female",NA,"White",2,4,4.2,1,"Passed","Passed","Passed"
1,4,NA,5,6,3,1,2,3,1,5,6,4,6,1,1,7,3,5,2,7,"No","No","Deontological",2,1,3,4,2,2,1,1,3,3,"Male",39,"White","No",1,2,"2 Children","Partners/Family","","North Carolina","PostGrad or Professional degree","Full-Time","Unsure",7,5,2,5,4,"Independent","",1,0,6,3,"None","Leader","Non-Moral","Male",NA,"White",5,4.5,2.4,1.75,"Passed","Passed","Passed"
1,2,1,7,6,3,3,6,4,2,4,4,4,5,1,3,7,3,4,6,7,"Yes","No","Utilitarian",3,1,3,5,5,1,2,2,3,3,"Female",69,"White","No",1,2,"1 Child","Partners/Family","","NY","PostGrad or Professional degree","Part-Time","Yes",6,4,3,1,1,"Democrat","",1,0,1,1,"","Citizen","Deontological","Female",NA,"White",5,1,3.4,2,"Passed","Passed","Passed"
1,2,NA,6,7,7,4,4,6,5,5,5,5,2,1,1,1,1,5,3,4,"No","No","Utilitarian",2,2,4,5,4,4,4,4,5,3,"Male",57,"White","No",1,2,"No Children","Partners/Family","","WI","2 year Degree","Full-Time","No",7,5,3,7,6,"Republican","",1,0,10,7,"Common sense needs to prebail. The science is sorely lacking.","Citizen","Non-Moral","Male",NA,"White",3,6.5,3.4,4.25,"Passed","Passed","Passed"
1,4,3,7,4,4,1,4,4,2,4,7,7,7,2,7,7,6,4,1,7,"No","No","Utilitarian",5,1,2,1,1,1,5,1,1,6,"Female",37,"White","Prefer not to say",1,1,"No Children","Alone","","Colorado","4 Year Degree","Part-Time","No",3,2,1,3,2,"Independent","",2,0,2,2,"","Leader","Utilitarian","Female",NA,"White",4,2.5,2,2,"Passed","Passed","Passed"
1,4,NA,5,6,3,1,3,4,4,3,4,5,4,1,5,5,3,4,3,4,"No","No","Deontological",7,6,6,6,3,3,3,3,4,5,"Female",31,"White","No",1,1,"No Children","Alone","","New York ","4 Year Degree","Full-Time","No",6,5,2,2,2,"Democrat","",2,10,2,2,"","Leader","Non-Moral","Female",NA,"White",4,2,5.6,3.25,"Passed","Passed","Passed"
1,4,2,7,4,2,1,4,4,1,7,5,4,6,1,2,6,3,3,1,3,"No","No","Utilitarian",1,1,5,6,2,2,1,1,2,3,"Female",37,"Black","No",1,1,"1 Child","Partners/Family","","ID","PostGrad or Professional degree","Full-Time","Yes",7,7,3,2,2,"Democrat","",1,30,1,2,"","Leader","Virtue","Female",NA,"Black",5,2,3,1.5,"Passed","Passed","Passed"
1,2,2,2,1,1,3,2,3,4,1,5,6,5,1,6,1,5,5,7,6,"Yes","No","Deontological",2,3,7,6,5,2,1,2,1,2,"Male",29,"White","No",1,1,"No Children","Housemates","","Massachusetts","4 Year Degree","Unemployed",NA,5,2,2,3,3,"Democrat","",3,30,1,1,"","Citizen","Virtue","Male",NA,"White",4,3,4.6,1.5,"Passed","Passed","Passed"
1,2,1,7,7,5,3,4,5,5,4,6,7,5,1,2,7,5,5,2,7,"Yes","No","Deontological",2,3,5,5,3,1,3,2,2,3,"Female",35,"White","No",1,2,"No Children","Partners/Family","","Texas","High School","Part-Time","Yes",3,9,3,1,1,"Democrat","",3,0,1,1,"","Citizen","Deontological","Female",NA,"White",1,1,3.6,2,"Passed","Passed","Passed"
1,4,2,7,7,5,1,6,6,4,4,4,4,4,1,1,5,5,3,3,5,"No","No","Deontological",4,4,5,7,4,1,4,1,1,4,"Female",41,"White","No",1,2,"1 Child","Partners/Family","","Ohio","PostGrad or Professional degree","Unemployed",NA,5,8,2,4,4,"None","",1,0,1,1,"","Leader","Virtue","Female",NA,"White",5,4,4.8,1.75,"Passed","Passed","Passed"
1,2,NA,4,6,4,4,4,4,4,6,5,4,6,3,3,7,5,4,6,6,"Yes","No","Deontological",3,4,4,4,4,3,3,4,4,2,"Female",30,"White","No",1,1,"1 Child","Alone","","chicago","PostGrad or Professional degree","Full-Time","No",9,5,3,3,2,"Democrat","",4,0,10,6,"","Citizen","Non-Moral","Female",NA,"White",5,2.5,3.8,3.5,"Passed","Passed","Passed"
1,4,3,7,7,7,7,5,5,5,5,5,6,6,2,5,7,7,5,2,6,"Not Sure","No","Deontological",3,5,6,1,5,3,5,3,3,2,"Male",26,"White","Not Sure",1,1,"No Children","Housemates","","Illinois","Some college","Unemployed",NA,2,7,2,3,3,"Democrat","",2,30,5,3,"","Leader","Utilitarian","Male",NA,"White",2,3,4,3.5,"Passed","Passed","Passed"
1,4,1,4,5,6,7,5,6,6,6,5,3,2,1,1,2,2,4,5,2,"No","No","Utilitarian",2,2,4,2,2,5,3,6,5,2,"Male",46,"White","No",1,2,"1 Child","Partners/Family","","michigan","4 Year Degree","Full-Time","Unsure",9,7,2,4,4,"Independent","",1,0,1,1,"","Leader","Deontological","Male",NA,"White",4,4,2.4,4.75,"Passed","Passed","Passed"
1,2,2,6,6,6,3,5,4,4,4,5,5,6,3,3,4,5,4,3,4,"Not Sure","No","Utilitarian",4,3,5,5,5,3,4,2,2,3,"Male",36,"White","No",1,1,"No Children","Housemates","","CA","High School","Unemployed",NA,1,8,2,1,1,"Independent","",3,0,1,1,"","Citizen","Virtue","Male",NA,"White",1,1,4.4,2.75,"Passed","Passed","Passed"
1,2,1,7,7,4,1,6,4,3,3,4,4,5,1,1,6,4,4,1,4,"Yes","Not Sure","Utilitarian",1,1,1,5,5,1,6,5,4,2,"Male",47,"White","No",1,2,"1 Child","Partners/Family","","New Jersey","4 Year Degree","Full-Time","No",8,4,3,2,2,"Democrat","",1,0,1,1,"","Citizen","Deontological","Male",NA,"White",4,2,2.6,4,"Passed","Passed","Passed"
1,2,2,6,6,3,1,1,1,1,2,4,4,5,1,3,4,6,4,5,6,"Yes","No","Deontological",1,1,7,2,1,3,5,5,6,3,"Female",41,"White","No",1,2,"No Children","Partners/Family","","Florida","4 Year Degree","Full-Time","No",6,4,2,1,1,"Democrat","",3,30,1,1,"You asked how a post would make us behave. You didn't ask if we would,  choose to, or have already chosen to do certain things. Therefore,  you can't know if a person would stay home because of the post or because they were already making that choice.","Citizen","Virtue","Female",NA,"White",4,1,2.4,4.75,"Passed","Passed","Passed"
1,4,3,4,2,2,1,3,4,1,3,4,4,3,1,3,3,3,5,6,4,"No","No","Utilitarian",3,4,2,3,3,3,2,4,5,4,"Male",21,"White","No",1,1,"No Children","Housemates","","Indiana","Some college","Student",NA,5,6,2,6,3,"Independent","",2,15,9,6,"","Leader","Utilitarian","Male",NA,"White",2,4.5,3,3.5,"Passed","Passed","Passed"
1,4,3,7,7,4,1,4,4,1,4,3,4,7,1,2,7,7,6,1,7,"Yes","Yes","Utilitarian",5,1,7,1,3,2,1,1,4,4,"Male",32,"White","No",1,2,"No Children","Partners/Family","","DC","PostGrad or Professional degree","Full-Time","Yes",10,9,3,1,1,"Democrat","",0,30,1,1,"","Leader","Utilitarian","Male",NA,"White",5,1,3.4,2,"Passed","Passed","Passed"
1,2,3,6,7,1,4,7,5,1,7,5,6,6,3,7,7,4,4,6,6,"No","No","Deontological",4,4,3,5,4,4,3,2,5,5,"Female",50,"White","Not Sure",1,2,"2 Children","Partners/Family","","Eugene","4 Year Degree","Full-Time","No",5,8,3,2,2,"Democrat","",2,20,7,1,"More worried about the economic fallout","Citizen","Utilitarian","Female",NA,"White",4,2,4,3.5,"Passed","Passed","Passed"
1,2,2,7,7,5,1,5,5,4,5,6,6,6,1,3,7,5,4,4,7,"Yes","No","Utilitarian",4,5,6,6,4,3,2,4,4,3,"Female",33,"White","No",1,2,"1 Child","Partners/Family","","Virginia","PostGrad or Professional degree","Unemployed",NA,6,8,2,3,2,"Democrat","",2,0,8,4,"","Citizen","Virtue","Female",NA,"White",5,2.5,5,3.25,"Passed","Passed","Passed"
1,4,1,5,4,4,3,5,4,5,5,5,4,5,2,3,4,3,2,1,3,"Yes","No","Deontological",4,4,5,3,6,3,2,3,4,4,"Female",34,"White","No",1,1,"No Children","Partners/Family","","ohio","Some college","Part-Time","No",5,9,3,1,1,"Democrat","",2,0,1,1,"","Leader","Deontological","Female",NA,"White",2,1,4.4,3,"Passed","Passed","Passed"
1,4,NA,7,7,3,6,4,4,3,6,4,5,6,2,4,6,4,5,2,6,"No","Yes","Utilitarian",2,2,6,4,2,1,4,1,3,2,"Female",65,"White","Yes",1,2,"No Children","Partners/Family","","florida","4 Year Degree","Part-Time","No",8,3,3,2,2,"Democrat","",2,0,8,2,NA,"Leader","Non-Moral","Female",NA,"White",4,2,3.2,2.25,"Passed","Passed","Passed"
1,2,3,5,6,5,1,3,3,2,5,4,4,5,1,2,4,4,4,5,6,"Not Sure","No","Deontological",3,5,5,2,3,3,3,5,3,3,"Male",22,"White","No",1,1,"No Children","Partners/Family","","Arkansas","4 Year Degree","Unemployed",NA,1,7,2,2,2,"Independent","",3,0,1,1,"","Citizen","Utilitarian","Male",NA,"White",4,2,3.6,3.5,"Passed","Passed","Passed"
1,2,2,6,7,6,1,4,4,4,3,5,6,7,1,1,7,6,6,4,6,"Yes","No","Utilitarian",4,3,5,5,2,1,2,1,2,1,"Male",26,"White","No",1,1,"No Children","Alone","","Illinois","4 Year Degree","Full-Time","Yes",8,5,1,2,2,"Democrat","",3,30,8,3,"","Citizen","Virtue","Male",NA,"White",4,2,3.8,1.5,"Passed","Passed","Passed"
1,2,2,7,7,4,5,6,4,3,7,6,7,7,2,2,7,5,7,2,6,"No","No","Deontological",2,2,7,7,2,2,1,2,1,1,"Male",60,"White","No",1,2,"No Children","Partners/Family","","Texas","4 Year Degree","Full-Time","No",8,5,3,3,2,"Democrat","",1,30,10,1,"Everything was easy to understand.","Citizen","Virtue","Male",NA,"White",4,2.5,4,1.5,"Passed","Passed","Passed"
1,2,1,6,4,4,1,5,5,4,5,4,4,5,3,3,5,4,4,3,4,"Yes","No","Utilitarian",4,3,4,4,4,4,4,4,4,3,"Male",28,"White","Not Sure",1,1,"No Children","Housemates","","CO","4 Year Degree","Full-Time","No",5,5,1,3,3,"Democrat","",2,30,6,4,"","Citizen","Deontological","Male",NA,"White",4,3,3.8,4,"Passed","Passed","Passed"
1,4,1,6,6,3,7,6,5,2,5,6,6,5,1,3,6,3,4,4,7,"Yes","No","Deontological",3,3,7,4,3,4,3,5,3,3,"Female",44,"White","No",1,1,"1 Child","Partners/Family","","Florida","Some college","Unemployed",NA,2,7,2,2,2,"Democrat","",6,0,5,3,"none","Leader","Deontological","Female",NA,"White",2,2,4,3.75,"Passed","Passed","Passed"
1,2,3,7,6,5,3,5,5,4,4,5,5,5,1,3,5,4,4,3,5,"Yes","No","Utilitarian",3,3,4,3,4,4,2,3,3,3,"Female",40,"White","No",1,4,"2 Children","Partners/Family","","Washington","High School","Part-Time","No",4,3,2,2,1,"Democrat","",1,30,1,1,"","Citizen","Utilitarian","Female",NA,"White",1,1.5,3.4,3,"Passed","Passed","Passed"
1,4,NA,7,7,7,7,3,3,3,3,5,5,7,2,2,7,7,7,1,7,"Not Sure","No","Deontological",7,7,7,6,7,7,7,7,4,4,"Male",29,"White","Yes",1,1,"2 Children","Partners/Family","","Mississippi ","High School","Unemployed",NA,5,2,2,1,1,"Democrat","",6,0,1,1,"","Leader","Non-Moral","Male",NA,"White",1,1,6.8,6.25,"Passed","Passed","Passed"
1,4,NA,6,6,6,5,4,4,5,3,5,6,6,2,3,5,4,6,5,4,"No","No","Deontological",4,5,4,6,5,3,6,5,4,2,"Male",28,"White","Yes",1,1,"No Children","Partners/Family","","Virginia","Some college","Part-Time","Yes",5,4,2,4,4,"Independent","",1,30,8,4,"None","Leader","Non-Moral","Male",NA,"White",2,4,4.8,4.5,"Passed","Passed","Passed"
1,4,3,6,4,2,3,6,5,3,7,6,7,5,2,2,5,4,4,7,4,"No","No","Utilitarian",3,3,4,4,2,5,4,6,5,1,"Male",77,"White","Not Sure",1,3,"No Children","Alone","","texas","Some college","Unemployed",NA,7,3,2,6,6,"Republican","",0,20,8,3,"","Leader","Utilitarian","Male",NA,"White",2,6,3.2,5,"Passed","Passed","Passed"
1,4,NA,3,3,3,1,5,6,6,6,3,4,5,1,2,4,3,1,2,7,"Yes","No","Virtue",1,1,3,5,7,4,1,5,4,3,"Male",20,"White","No",1,1,"No Children","Housemates","","","Some college","Student",NA,2,6,3,1,1,"Other","socalist",1,0,1,1,"","Leader","Non-Moral","Male",NA,"White",2,1,3.4,3.5,"Passed","Passed","Passed"
1,4,3,7,7,4,1,6,6,2,7,7,4,7,1,3,7,4,2,1,7,"Yes","No","Utilitarian",4,4,7,6,3,4,4,1,1,3,"Female",57,"White","Not Sure",1,3,"2 Children","Partners/Family","","Mississippi","Some college","Full-Time","No",5,9,3,2,2,"Democrat","",1,0,5,3,"","Leader","Utilitarian","Female",NA,"White",2,2,4.8,2.5,"Passed","Passed","Passed"
1,4,2,4,1,1,1,6,6,5,7,3,3,4,1,1,5,1,2,1,7,"Yes","No","Utilitarian",1,3,2,1,1,1,1,1,1,2,"Male",37,"White","No",1,4,"2 Children","Partners/Family","","Md","Some college","Full-Time","No",6,8,3,4,4,"Independent","",4,0,1,1,"The face chart was unclear what number referred to which face","Leader","Virtue","Male",NA,"White",2,4,1.6,1,"Passed","Passed","Passed"
1,4,NA,7,7,4,4,4,5,2,6,5,4,7,2,4,7,5,3,5,7,"Yes","No","Virtue",4,5,4,5,5,1,1,1,1,4,"Female",53,"Other","No",1,1,"1 Child","Partners/Family","","California","2 year Degree","Student",NA,4,6,3,1,1,"Democrat","",1,0,1,1,"","Leader","Non-Moral","Female",NA,"Unspecified",3,1,4.6,1,"Passed","Passed","Passed"
1,4,2,1,1,1,1,4,4,4,7,1,3,4,1,2,7,1,4,1,7,"Yes","No","Utilitarian",1,1,6,6,5,1,1,1,1,3,"Female",49,"White","No",1,4,"2 Children","Partners/Family","","Illinois","PostGrad or Professional degree","Full-Time","Yes",8,8,3,4,4,"Independent","",0,0,10,1,"","Leader","Virtue","Female",NA,"White",5,4,3.8,1,"Passed","Passed","Passed"
1,2,1,7,7,7,1,4,7,4,7,6,6,7,4,4,7,4,7,1,7,"Not Sure","No","Deontological",6,2,7,5,6,2,6,1,2,1,"Female",72,"Black","Not Sure",1,3,"3 Children","Partners/Family","","NC","4 Year Degree","Unemployed",NA,3,8,1,1,1,"None","",5,30,10,7,"","Citizen","Deontological","Female",NA,"Black",4,1,5.2,2.75,"Passed","Passed","Passed"
1,2,1,7,7,6,5,5,4,3,4,6,6,7,3,4,7,7,4,3,7,"Yes","No","Utilitarian",3,2,5,5,5,3,2,1,4,3,"Female",59,"White","No",1,2,"1 Child","Partners/Family","","Washington","4 Year Degree","Unemployed",NA,5,5,3,2,2,"Democrat","",3,0,1,1,"","Citizen","Deontological","Female",NA,"White",4,2,4,2.5,"Passed","Passed","Passed"
1,4,NA,7,7,7,1,4,2,2,3,5,6,6,2,4,7,6,3,5,7,"Yes","No","Deontological",1,2,6,6,5,3,4,1,2,4,"Female",32,"White","No",1,2,"No Children","Partners/Family","","Georgia","PostGrad or Professional degree","Student",NA,4,8,2,1,1,"Independent","",1,0,1,1,"","Leader","Non-Moral","Female",NA,"White",5,1,4,2.5,"Passed","Passed","Passed"
